SPECIES,X,Y
Lacerta_schreiberi,-5.654492,40.484528
Lacerta_schreiberi,-5.526524,40.217171
Lacerta_schreiberi,-5.529876,40.307175
Lacerta_schreiberi,-5.533244,40.397177
Lacerta_schreiberi,-5.409112,40.219676
Lacerta_schreiberi,-5.412309,40.309688
Lacerta_schreiberi,-5.97752,43.178244
Lacerta_schreiberi,-5.891404,43.180454
Lacerta_schreiberi,-5.756391,42.913669
Lacerta_schreiberi,-5.760412,43.003613
Lacerta_schreiberi,-5.768509,43.183497
Lacerta_schreiberi,-5.641718,43.096457
Lacerta_schreiberi,-5.645596,43.186407
Lacerta_schreiberi,-5.649492,43.276355
Lacerta_schreiberi,-5.515285,43.009267
Lacerta_schreiberi,-5.518966,43.099227
Lacerta_schreiberi,-5.522665,43.189185
Lacerta_schreiberi,-5.52638,43.279142
Lacerta_schreiberi,-5.966785,42.728322
Lacerta_schreiberi,-5.968914,42.818309
Lacerta_schreiberi,-5.866269,42.64084
Lacerta_schreiberi,-5.87041,42.73078
Lacerta_schreiberi,-5.874571,42.820718
Lacerta_schreiberi,-5.748405,42.733775
Lacerta_schreiberi,-5.752389,42.823723
Lacerta_schreiberi,-5.618819,42.556722
Lacerta_schreiberi,-5.622592,42.646682
Lacerta_schreiberi,-5.626382,42.736641
Lacerta_schreiberi,-5.63019,42.826597
Lacerta_schreiberi,-5.981885,43.358203
Lacerta_schreiberi,-5.986291,43.538156
Lacerta_schreiberi,-5.899938,43.360312
Lacerta_schreiberi,-5.780796,43.453309
Lacerta_schreiberi,-5.789082,43.633174
Lacerta_schreiberi,-5.653406,43.366302
Lacerta_schreiberi,-5.657339,43.456246
Lacerta_schreiberi,-5.661289,43.546189
Lacerta_schreiberi,-5.533863,43.459051
Lacerta_schreiberi,-5.537631,43.549003
Lacerta_schreiberi,-5.291685,40.222062
Lacerta_schreiberi,-5.294727,40.312081
Lacerta_schreiberi,-5.297782,40.402098
Lacerta_schreiberi,-5.300851,40.492114
Lacerta_schreiberi,-5.174245,40.224329
Lacerta_schreiberi,-5.177131,40.314355
Lacerta_schreiberi,-5.18003,40.404379
Lacerta_schreiberi,-5.182943,40.494402
Lacerta_schreiberi,-5.185868,40.584424
Lacerta_schreiberi,-5.056792,40.226476
Lacerta_schreiberi,-5.059523,40.316509
Lacerta_schreiberi,-5.062265,40.406541
Lacerta_schreiberi,-5.06502,40.496571
Lacerta_schreiberi,-5.067788,40.586599
Lacerta_schreiberi,-4.941902,40.318544
Lacerta_schreiberi,-4.944488,40.408582
Lacerta_schreiberi,-4.947086,40.498619
Lacerta_schreiberi,-4.949696,40.588653
Lacerta_schreiberi,-4.824269,40.32046
Lacerta_schreiberi,-4.826699,40.410504
Lacerta_schreiberi,-4.82914,40.500546
Lacerta_schreiberi,-4.706625,40.322256
Lacerta_schreiberi,-4.708899,40.412306
Lacerta_schreiberi,-4.711182,40.502354
Lacerta_schreiberi,-4.588971,40.323932
Lacerta_schreiberi,-4.591088,40.413987
Lacerta_schreiberi,-4.593215,40.504041
Lacerta_schreiberi,-4.471308,40.325489
Lacerta_schreiberi,-4.473268,40.415549
Lacerta_schreiberi,-4.359071,40.597115
Lacerta_schreiberi,-4.240919,40.598445
Lacerta_schreiberi,-4.360899,40.687175
Lacerta_schreiberi,-4.242588,40.688509
Lacerta_schreiberi,-5.389209,42.921927
Lacerta_schreiberi,-5.396198,43.101865
Lacerta_schreiberi,-5.399716,43.191832
Lacerta_schreiberi,-5.273413,43.104372
Lacerta_schreiberi,-5.276752,43.194346
Lacerta_schreiberi,-5.147469,43.016763
Lacerta_schreiberi,-5.021882,42.929007
Lacerta_schreiberi,-5.03377,43.288967
Lacerta_schreiberi,-4.91058,43.291092
Lacerta_schreiberi,-5.378845,42.652006
Lacerta_schreiberi,-5.382284,42.741981
Lacerta_schreiberi,-5.385738,42.831955
Lacerta_schreiberi,-5.256948,42.654474
Lacerta_schreiberi,-5.260211,42.744457
Lacerta_schreiberi,-5.135035,42.656812
Lacerta_schreiberi,-5.138122,42.746802
Lacerta_schreiberi,-5.141224,42.836791
Lacerta_schreiberi,-4.776929,42.933073
Lacerta_schreiberi,-4.782129,43.113081
Lacerta_schreiberi,-4.784748,43.203083
Lacerta_schreiberi,-4.787378,43.293084
Lacerta_schreiberi,-4.654434,42.934909
Lacerta_schreiberi,-4.659276,43.114929
Lacerta_schreiberi,-4.661714,43.204937
Lacerta_schreiberi,-4.664164,43.294943
Lacerta_schreiberi,-4.534164,43.026631
Lacerta_schreiberi,-4.538669,43.206659
Lacerta_schreiberi,-4.540938,43.29667
Lacerta_schreiberi,-4.290653,43.119682
Lacerta_schreiberi,-4.29255,43.209705
Lacerta_schreiberi,-4.294455,43.299726
Lacerta_schreiberi,-4.774346,42.843066
Lacerta_schreiberi,-4.283152,42.759577
Lacerta_schreiberi,-5.406803,43.371761
Lacerta_schreiberi,-5.41037,43.461722
Lacerta_schreiberi,-5.413955,43.551683
Lacerta_schreiberi,-5.283476,43.374291
Lacerta_schreiberi,-5.286861,43.464261
Lacerta_schreiberi,-5.160133,43.376688
Lacerta_schreiberi,-5.163336,43.466666
Lacerta_schreiberi,-5.036776,43.378953
Lacerta_schreiberi,-5.039796,43.468937
Lacerta_schreiberi,-4.913405,43.381084
Lacerta_schreiberi,-4.790021,43.383083
Lacerta_schreiberi,-4.543216,43.38668
Lacerta_schreiberi,-4.122759,40.599654
Lacerta_schreiberi,-3.774513,41.142998
Lacerta_schreiberi,-4.124269,40.689722
Lacerta_schreiberi,-4.125786,40.779789
Lacerta_schreiberi,-4.005943,40.690814
Lacerta_schreiberi,-4.007301,40.780884
Lacerta_schreiberi,-4.008665,40.870952
Lacerta_schreiberi,-4.011411,41.051085
Lacerta_schreiberi,-3.887611,40.691784
Lacerta_schreiberi,-3.88881,40.781857
Lacerta_schreiberi,-3.890013,40.871929
Lacerta_schreiberi,-3.891222,40.961999
Lacerta_schreiberi,-3.892436,41.052068
Lacerta_schreiberi,-3.770313,40.782709
Lacerta_schreiberi,-3.771356,40.872784
Lacerta_schreiberi,-3.772403,40.962856
Lacerta_schreiberi,-3.773456,41.052928
Lacerta_schreiberi,-3.651811,40.78344
Lacerta_schreiberi,-3.652694,40.873516
Lacerta_schreiberi,-3.65358,40.963591
Lacerta_schreiberi,-3.654471,41.053665
Lacerta_schreiberi,-3.536214,41.144354
Lacerta_schreiberi,-3.536949,41.234426
Lacerta_schreiberi,-3.417059,41.144847
Lacerta_schreiberi,-3.417631,41.234921
Lacerta_schreiberi,-3.418205,41.324994
Lacerta_schreiberi,-3.297901,41.145216
Lacerta_schreiberi,-3.298309,41.235292
Lacerta_schreiberi,-3.29872,41.325366
Lacerta_schreiberi,-3.299132,41.415439
Lacerta_schreiberi,-3.178741,41.145463
Lacerta_schreiberi,-3.179233,41.325614
Lacerta_schreiberi,-3.059581,41.145586
Lacerta_schreiberi,-3.059662,41.235663
Lacerta_schreiberi,-3.059744,41.325738
Lacerta_schreiberi,-3.535482,41.054279
Lacerta_schreiberi,-3.415922,40.964694
Lacerta_schreiberi,-3.416489,41.054771
Lacerta_schreiberi,-3.297494,41.055139
Lacerta_schreiberi,-4.046395,43.212221
Lacerta_schreiberi,-3.923306,43.213281
Lacerta_schreiberi,-4.160973,42.760881
Lacerta_schreiberi,-4.038786,42.762054
Lacerta_schreiberi,-3.915268,42.673056
Lacerta_schreiberi,-3.917923,42.853137
Lacerta_schreiberi,-3.793244,42.673966
Lacerta_schreiberi,-3.794392,42.76401
Lacerta_schreiberi,-3.795545,42.854053
Lacerta_schreiberi,-3.671216,42.674747
Lacerta_schreiberi,-3.672187,42.764793
Lacerta_schreiberi,-3.673163,42.854838
Lacerta_schreiberi,-3.554823,43.305705
Lacerta_schreiberi,-3.307786,43.216593
Lacerta_schreiberi,-3.30824,43.306636
Lacerta_schreiberi,-3.184673,43.216858
Lacerta_schreiberi,-3.061467,43.126945
Lacerta_schreiberi,-3.549977,42.765445
Lacerta_schreiberi,-3.550776,42.855492
Lacerta_schreiberi,-3.427146,42.675917
Lacerta_schreiberi,-3.427764,42.765967
Lacerta_schreiberi,-3.305548,42.766358
Lacerta_schreiberi,-4.172933,43.391078
Lacerta_schreiberi,-4.049488,43.392278
Lacerta_schreiberi,-3.555644,43.395744
Lacerta_schreiberi,-3.556469,43.485781
Lacerta_schreiberi,-2.940256,41.325738
Lacerta_schreiberi,-2.938623,43.036898
Lacerta_schreiberi,-2.938533,43.126945
Lacerta_schreiberi,-2.938442,43.21699
Lacerta_schreiberi,-2.938352,43.307034
Lacerta_schreiberi,-2.815599,43.126813
Lacerta_schreiberi,-2.815055,43.306901
Lacerta_schreiberi,-2.692666,43.126549
Lacerta_schreiberi,-2.692214,43.216593
Lacerta_schreiberi,-2.69176,43.306636
Lacerta_schreiberi,-2.445994,43.215666
Lacerta_schreiberi,-2.694009,42.856408
Lacerta_schreiberi,-2.322889,43.215003
Lacerta_schreiberi,-2.199789,43.214208
Lacerta_schreiberi,-2.198609,43.304244
Lacerta_schreiberi,-2.075332,43.303313
Lacerta_schreiberi,-2.814782,43.396944
Lacerta_schreiberi,-2.691304,43.396677
Lacerta_schreiberi,-9.402552,38.712302
Lacerta_schreiberi,-9.403058,38.802415
Lacerta_schreiberi,-9.2879,38.802755
Lacerta_schreiberi,-9.290105,39.343408
Lacerta_schreiberi,-9.174288,39.433744
Lacerta_schreiberi,-9.058096,39.43386
Lacerta_schreiberi,-9.058171,39.523963
