x,y,species cloglog values
6496.0,6496.0,0.22595443
6497.0,6497.0,0.011918738
6498.0,6498.0,0.007001892
6499.0,6499.0,0.0015446787
6500.0,6500.0,0.03704603
6501.0,6501.0,3.7649003E-4
6502.0,6502.0,0.12203375
6503.0,6503.0,0.080858104
6504.0,6504.0,0.19659834
6505.0,6505.0,0.02720097
6506.0,6506.0,0.20235018
6507.0,6507.0,0.04590892
6508.0,6508.0,0.84729564
6509.0,6509.0,0.041742157
6510.0,6510.0,0.75920254
6511.0,6511.0,0.0023884438
6512.0,6512.0,4.3560946E-4
6513.0,6513.0,0.59951085
6514.0,6514.0,0.04827533
6515.0,6515.0,0.10754445
6516.0,6516.0,0.052496508
6517.0,6517.0,0.0034163403
6518.0,6518.0,0.113909595
6519.0,6519.0,8.278666E-6
6520.0,6520.0,0.55432785
6521.0,6521.0,0.004785117
6522.0,6522.0,2.4302838E-4
6523.0,6523.0,0.007301379
6524.0,6524.0,6.242518E-5
6525.0,6525.0,0.014359591
6526.0,6526.0,0.7822436
6527.0,6527.0,0.0043010246
6528.0,6528.0,0.14541052
6529.0,6529.0,0.0058345194
6530.0,6530.0,0.09323331
6531.0,6531.0,0.012996552
6532.0,6532.0,4.0662382E-4
6533.0,6533.0,0.04714712
6534.0,6534.0,0.0060518966
6535.0,6535.0,0.46511212
6536.0,6536.0,0.01329221
6537.0,6537.0,0.019793272
6538.0,6538.0,0.01573882
6539.0,6539.0,0.0022678997
6540.0,6540.0,0.008920692
6541.0,6541.0,0.013929556
6542.0,6542.0,0.12076763
6543.0,6543.0,6.029571E-5
6544.0,6544.0,0.003906456
6545.0,6545.0,0.011959485
6546.0,6546.0,0.77452517
6547.0,6547.0,0.0042306627
6548.0,6548.0,0.20915121
6549.0,6549.0,0.44087487
6550.0,6550.0,7.821834E-5
6551.0,6551.0,0.0050555747
6552.0,6552.0,8.4005244E-4
6553.0,6553.0,2.1228757E-4
6554.0,6554.0,0.07525025
6555.0,6555.0,0.0019424105
6556.0,6556.0,0.050013244
6557.0,6557.0,0.15226036
6558.0,6558.0,0.07224218
6559.0,6559.0,0.0075807893
6560.0,6560.0,0.017609403
6561.0,6561.0,0.005082432
6562.0,6562.0,0.009944765
6563.0,6563.0,0.0029432033
6564.0,6564.0,0.004710684
6565.0,6565.0,8.2677265E-4
6566.0,6566.0,0.0022009169
6567.0,6567.0,0.60551786
6568.0,6568.0,0.111703016
6569.0,6569.0,0.01964494
6570.0,6570.0,0.1430888
6571.0,6571.0,0.007256395
6572.0,6572.0,0.13799287
6573.0,6573.0,0.0015544014
6574.0,6574.0,0.0048672277
6575.0,6575.0,0.81891644
6576.0,6576.0,0.82803667
6577.0,6577.0,0.0020642339
6578.0,6578.0,0.015195243
6579.0,6579.0,0.0037697796
6580.0,6580.0,0.008510201
6581.0,6581.0,0.061808605
6582.0,6582.0,0.7281318
6583.0,6583.0,0.22120449
6584.0,6584.0,0.007396011
6585.0,6585.0,0.009080708
6586.0,6586.0,0.12768677
6587.0,6587.0,0.010850397
6588.0,6588.0,4.3668286E-5
6589.0,6589.0,3.683563E-4
6590.0,6590.0,0.11079653
6591.0,6591.0,0.024746452
6592.0,6592.0,0.03056582
6593.0,6593.0,0.24207336
6594.0,6594.0,0.38346684
6595.0,6595.0,5.203457E-4
6596.0,6596.0,0.018544266
6597.0,6597.0,0.0013158103
6598.0,6598.0,0.09302762
6599.0,6599.0,0.0062123267
6600.0,6600.0,0.26874965
6601.0,6601.0,3.3115843E-4
6602.0,6602.0,0.007714932
6603.0,6603.0,0.020180393
6604.0,6604.0,0.8391742
6605.0,6605.0,0.5584189
6606.0,6606.0,8.987302E-6
6607.0,6607.0,0.014531189
6608.0,6608.0,5.699967E-5
6609.0,6609.0,0.4575377
6610.0,6610.0,6.103256E-4
6611.0,6611.0,0.6097503
6612.0,6612.0,3.4875155E-4
6613.0,6613.0,3.1410943E-4
6614.0,6614.0,0.0013156623
6615.0,6615.0,1.5848632E-4
6616.0,6616.0,7.7783753E-4
6617.0,6617.0,7.241577E-4
6618.0,6618.0,0.04655435
6619.0,6619.0,0.1594553
6620.0,6620.0,0.0010156959
6621.0,6621.0,0.005853598
6622.0,6622.0,0.069833875
6623.0,6623.0,0.0015373611
6624.0,6624.0,0.81423134
6625.0,6625.0,0.63560855
6626.0,6626.0,5.8714603E-4
6627.0,6627.0,0.0014841096
6628.0,6628.0,0.08455148
6629.0,6629.0,0.5081773
6630.0,6630.0,0.6078433
6631.0,6631.0,4.9377617E-4
6632.0,6632.0,0.74545276
6633.0,6633.0,0.81808984
6634.0,6634.0,0.0015603343
6635.0,6635.0,0.10219908
6636.0,6636.0,0.0031955217
6637.0,6637.0,0.005403041
6638.0,6638.0,0.94719326
6639.0,6639.0,0.055746593
6640.0,6640.0,0.671995
6641.0,6641.0,0.00254886
6642.0,6642.0,2.2135352E-4
6643.0,6643.0,0.0019449037
6644.0,6644.0,0.04376581
6645.0,6645.0,0.013890568
6646.0,6646.0,0.100961864
6647.0,6647.0,0.43445352
6648.0,6648.0,4.2802893E-4
6649.0,6649.0,0.11274968
6650.0,6650.0,0.0913121
6651.0,6651.0,0.09500295
6652.0,6652.0,1.0934176E-4
6653.0,6653.0,0.10272869
6654.0,6654.0,9.305436E-4
6655.0,6655.0,0.008162933
6656.0,6656.0,0.0376983
6657.0,6657.0,0.10600869
6658.0,6658.0,0.05876674
6659.0,6659.0,0.0041864207
6660.0,6660.0,1.0270649E-4
6661.0,6661.0,0.80664355
6662.0,6662.0,0.14857133
6663.0,6663.0,4.1229374E-4
6664.0,6664.0,0.07076508
6665.0,6665.0,0.12039331
6666.0,6666.0,0.12580152
6667.0,6667.0,0.07860768
6668.0,6668.0,4.1574225E-5
6669.0,6669.0,0.024578283
6670.0,6670.0,0.59045714
6671.0,6671.0,0.0014027063
6672.0,6672.0,0.56391203
6673.0,6673.0,0.09439226
6674.0,6674.0,0.27291778
6675.0,6675.0,1.8696165E-4
6676.0,6676.0,0.012679476
6677.0,6677.0,0.31496793
6678.0,6678.0,0.029385954
6679.0,6679.0,0.08896134
6680.0,6680.0,0.65486264
6681.0,6681.0,0.0057183946
6682.0,6682.0,2.3655368E-4
6683.0,6683.0,0.5460086
6684.0,6684.0,0.03421217
6685.0,6685.0,0.4282412
6686.0,6686.0,0.33806783
6687.0,6687.0,0.011111683
6688.0,6688.0,7.372001E-5
6689.0,6689.0,0.6213135
6690.0,6690.0,2.3992338E-4
6691.0,6691.0,0.0016049673
6692.0,6692.0,0.027913291
6693.0,6693.0,0.026258035
6694.0,6694.0,2.2609656E-4
6695.0,6695.0,2.9733658E-4
6696.0,6696.0,0.26993263
6697.0,6697.0,0.085093684
6698.0,6698.0,0.0057402044
6699.0,6699.0,0.6345393
6700.0,6700.0,0.37992162
6701.0,6701.0,0.4091685
6702.0,6702.0,0.006381573
6703.0,6703.0,5.0993003E-5
6704.0,6704.0,0.22334372
6705.0,6705.0,7.6213724E-4
6706.0,6706.0,0.005828145
6707.0,6707.0,3.9926756E-5
6708.0,6708.0,0.0011239462
6709.0,6709.0,0.097102016
6710.0,6710.0,0.004242512
6711.0,6711.0,3.397803E-5
6712.0,6712.0,9.066965E-4
6713.0,6713.0,0.0015087327
6714.0,6714.0,8.3182834E-4
6715.0,6715.0,0.0040709553
6716.0,6716.0,6.1134057E-4
6717.0,6717.0,9.701758E-4
6718.0,6718.0,0.30444545
6719.0,6719.0,0.01749013
6720.0,6720.0,0.7462869
6721.0,6721.0,0.024020351
6722.0,6722.0,0.0023947698
6723.0,6723.0,0.0011454746
6724.0,6724.0,2.0645134E-4
6725.0,6725.0,9.6710646E-5
6726.0,6726.0,0.0010889014
6727.0,6727.0,0.19685891
6728.0,6728.0,0.0023036422
6729.0,6729.0,0.7651276
6730.0,6730.0,0.0037450418
6731.0,6731.0,0.77766156
6732.0,6732.0,0.06047749
6733.0,6733.0,0.001387445
6734.0,6734.0,0.088237375
6735.0,6735.0,0.0022701186
6736.0,6736.0,0.009343172
6737.0,6737.0,0.10715127
6738.0,6738.0,0.018671326
6739.0,6739.0,0.31667542
6740.0,6740.0,0.029171133
6741.0,6741.0,8.8953815E-4
6742.0,6742.0,3.349202E-4
6743.0,6743.0,8.3200587E-4
6744.0,6744.0,3.7140984E-4
6745.0,6745.0,0.012084741
6746.0,6746.0,6.3202286E-5
6747.0,6747.0,3.8009314E-4
6748.0,6748.0,0.74515325
6749.0,6749.0,0.4513328
6750.0,6750.0,0.16453132
6751.0,6751.0,0.3662709
6752.0,6752.0,0.029853653
6753.0,6753.0,0.71629804
6754.0,6754.0,3.8351878E-4
6755.0,6755.0,0.051243804
6756.0,6756.0,0.0032801346
6757.0,6757.0,5.519687E-5
6758.0,6758.0,0.8172726
6759.0,6759.0,9.65829E-4
6760.0,6760.0,0.16622375
6761.0,6761.0,5.450225E-4
6762.0,6762.0,0.22350927
6763.0,6763.0,0.0014734884
6764.0,6764.0,0.06889666
6765.0,6765.0,0.009360668
6766.0,6766.0,0.088124335
6767.0,6767.0,0.5205871
6768.0,6768.0,0.8217469
6769.0,6769.0,0.009083871
6770.0,6770.0,0.3573325
6771.0,6771.0,0.023313258
6772.0,6772.0,0.0021486664
6773.0,6773.0,0.1769673
6774.0,6774.0,0.0012059247
6775.0,6775.0,0.0013326671
6776.0,6776.0,0.3735997
6777.0,6777.0,2.6660567E-4
6778.0,6778.0,7.263213E-4
6779.0,6779.0,0.0046626846
6780.0,6780.0,0.113345884
6781.0,6781.0,0.32771182
6782.0,6782.0,6.0699873E-5
6783.0,6783.0,0.88919276
6784.0,6784.0,0.15304714
6785.0,6785.0,0.12126454
6786.0,6786.0,0.0061992197
6787.0,6787.0,3.0948845E-4
6788.0,6788.0,0.08061726
6789.0,6789.0,0.0066757537
6790.0,6790.0,0.005783164
6791.0,6791.0,0.10025151
6792.0,6792.0,0.06048419
6793.0,6793.0,0.11416968
6794.0,6794.0,0.004036576
6795.0,6795.0,2.0959073E-4
6796.0,6796.0,4.3945984E-4
6797.0,6797.0,9.937375E-4
6798.0,6798.0,0.006841108
6799.0,6799.0,0.002559539
6800.0,6800.0,0.2092162
6801.0,6801.0,0.7167811
6802.0,6802.0,0.0014316355
6803.0,6803.0,0.87327224
6804.0,6804.0,0.30506536
6805.0,6805.0,0.112888716
6806.0,6806.0,0.24679473
6807.0,6807.0,0.008339228
6808.0,6808.0,0.007271555
6809.0,6809.0,0.0050669345
6810.0,6810.0,0.15979528
6811.0,6811.0,0.0016284683
6812.0,6812.0,5.606702E-4
6813.0,6813.0,0.012330736
6814.0,6814.0,0.8033085
6815.0,6815.0,0.003373626
6816.0,6816.0,0.0037339253
6817.0,6817.0,0.3688419
6818.0,6818.0,0.0013436808
6819.0,6819.0,2.1704506E-4
6820.0,6820.0,0.16227981
6821.0,6821.0,7.9890725E-4
6822.0,6822.0,0.004883092
6823.0,6823.0,0.0617694
6824.0,6824.0,0.0023763024
6825.0,6825.0,0.07854991
6826.0,6826.0,0.10605819
6827.0,6827.0,0.15674865
6828.0,6828.0,0.005517014
6829.0,6829.0,0.054073293
6830.0,6830.0,1.9555016E-4
6831.0,6831.0,0.032031577
6832.0,6832.0,0.06939958
6833.0,6833.0,0.011047158
6834.0,6834.0,6.457395E-4
6835.0,6835.0,0.79560494
6836.0,6836.0,0.004090025
6837.0,6837.0,0.0051808422
6838.0,6838.0,0.0012705958
6839.0,6839.0,0.15542784
6840.0,6840.0,0.08228567
6841.0,6841.0,6.620227E-4
6842.0,6842.0,0.020594493
6843.0,6843.0,0.107502535
6844.0,6844.0,0.8119507
6845.0,6845.0,0.0021052575
6846.0,6846.0,0.0031345934
6847.0,6847.0,0.0021534772
6848.0,6848.0,0.43781108
6849.0,6849.0,0.008232101
6850.0,6850.0,0.5225628
6851.0,6851.0,0.20714757
6852.0,6852.0,0.14967258
6853.0,6853.0,2.1560003E-4
6854.0,6854.0,0.0050505036
6855.0,6855.0,0.005299103
6856.0,6856.0,0.005038263
6857.0,6857.0,1.3710746E-4
6858.0,6858.0,0.28134978
6859.0,6859.0,0.008200242
6860.0,6860.0,0.004710588
6861.0,6861.0,0.7217753
6862.0,6862.0,0.0068467488
6863.0,6863.0,0.12820947
6864.0,6864.0,0.052155554
6865.0,6865.0,0.004075398
6866.0,6866.0,0.10967658
6867.0,6867.0,0.019306734
6868.0,6868.0,0.016556313
6869.0,6869.0,3.8984843E-4
6870.0,6870.0,0.0027652725
6871.0,6871.0,8.0618454E-4
6872.0,6872.0,0.008190324
6873.0,6873.0,0.010464035
6874.0,6874.0,3.4904192E-4
6875.0,6875.0,0.20795302
6876.0,6876.0,0.13176489
6877.0,6877.0,0.0045232526
6878.0,6878.0,0.086002864
6879.0,6879.0,0.020678451
6880.0,6880.0,0.17068759
6881.0,6881.0,0.0020764973
6882.0,6882.0,0.021195836
6883.0,6883.0,3.8637125E-4
6884.0,6884.0,2.1676086E-4
6885.0,6885.0,0.018776052
6886.0,6886.0,3.4352887E-4
6887.0,6887.0,0.03345502
6888.0,6888.0,0.14159001
6889.0,6889.0,0.8057214
6890.0,6890.0,0.0016050476
6891.0,6891.0,7.31131E-4
6892.0,6892.0,0.005328973
6893.0,6893.0,0.0010354507
6894.0,6894.0,0.0014898529
6895.0,6895.0,0.10474867
6896.0,6896.0,6.0023874E-4
6897.0,6897.0,8.969419E-4
6898.0,6898.0,0.450261
6899.0,6899.0,0.0072371257
6900.0,6900.0,0.81293106
6901.0,6901.0,0.6345209
6902.0,6902.0,6.1426364E-4
6903.0,6903.0,0.0026962669
6904.0,6904.0,5.3785456E-4
6905.0,6905.0,0.64421785
6906.0,6906.0,0.21567504
6907.0,6907.0,0.08206822
6908.0,6908.0,0.70711035
6909.0,6909.0,0.79712313
6910.0,6910.0,0.19448984
6911.0,6911.0,0.009184482
6912.0,6912.0,0.15577994
6913.0,6913.0,0.0029281713
6914.0,6914.0,0.242708
6915.0,6915.0,0.22521684
6916.0,6916.0,0.0010953727
6917.0,6917.0,0.005189873
6918.0,6918.0,0.11640043
6919.0,6919.0,0.814201
6920.0,6920.0,0.19989613
6921.0,6921.0,6.316756E-4
6922.0,6922.0,0.010849151
6923.0,6923.0,0.0010959276
6924.0,6924.0,0.0022537634
6925.0,6925.0,0.010873832
6926.0,6926.0,0.0035904194
6927.0,6927.0,0.0018673529
6928.0,6928.0,0.03026148
6929.0,6929.0,0.8476614
6930.0,6930.0,0.04733221
6931.0,6931.0,6.568699E-4
6932.0,6932.0,0.52647203
6933.0,6933.0,0.005627648
6934.0,6934.0,0.0047542597
6935.0,6935.0,0.8443836
6936.0,6936.0,0.16767438
6937.0,6937.0,0.080914505
6938.0,6938.0,0.24254154
6939.0,6939.0,1.19799166E-4
6940.0,6940.0,0.0010845211
6941.0,6941.0,0.059100922
6942.0,6942.0,0.0020900532
6943.0,6943.0,0.009643428
6944.0,6944.0,0.009214959
6945.0,6945.0,0.8738917
6946.0,6946.0,0.0022084946
6947.0,6947.0,8.2249613E-4
6948.0,6948.0,0.011320765
6949.0,6949.0,7.1593386E-5
6950.0,6950.0,0.09823516
6951.0,6951.0,0.13810524
6952.0,6952.0,7.1598514E-4
6953.0,6953.0,0.0045850975
6954.0,6954.0,0.12830947
6955.0,6955.0,0.668291
6956.0,6956.0,0.0044631353
6957.0,6957.0,0.077839196
6958.0,6958.0,0.012747889
6959.0,6959.0,0.18984568
6960.0,6960.0,0.13028128
6961.0,6961.0,3.4554643E-4
6962.0,6962.0,0.77709144
6963.0,6963.0,8.453534E-4
6964.0,6964.0,0.24806668
6965.0,6965.0,0.011435686
6966.0,6966.0,0.16711786
6967.0,6967.0,0.0038970448
6968.0,6968.0,2.9686158E-5
6969.0,6969.0,0.46439222
6970.0,6970.0,0.16312976
6971.0,6971.0,0.0046542343
6972.0,6972.0,0.009772459
6973.0,6973.0,0.018307175
6974.0,6974.0,0.04364189
6975.0,6975.0,0.006635287
6976.0,6976.0,6.969525E-4
6977.0,6977.0,0.603176
6978.0,6978.0,0.012227872
6979.0,6979.0,0.32527077
6980.0,6980.0,0.76338124
6981.0,6981.0,0.008375066
6982.0,6982.0,7.737298E-4
6983.0,6983.0,0.025011055
6984.0,6984.0,1.8329459E-4
6985.0,6985.0,0.793324
6986.0,6986.0,8.348421E-4
6987.0,6987.0,0.002191565
6988.0,6988.0,0.6355443
6989.0,6989.0,0.20310329
6990.0,6990.0,0.13637784
6991.0,6991.0,0.036504354
6992.0,6992.0,0.005400953
6993.0,6993.0,0.01003701
6994.0,6994.0,0.0014068573
6995.0,6995.0,0.2968843
6996.0,6996.0,0.13580166
6997.0,6997.0,4.7940068E-4
6998.0,6998.0,0.8513135
6999.0,6999.0,0.32099536
7000.0,7000.0,2.7543755E-4
7001.0,7001.0,0.20719305
7002.0,7002.0,0.009982652
7003.0,7003.0,0.006700434
7004.0,7004.0,0.10443685
7005.0,7005.0,0.08593166
7006.0,7006.0,0.56744057
7007.0,7007.0,6.6259425E-5
7008.0,7008.0,0.1778511
7009.0,7009.0,0.23083346
7010.0,7010.0,0.004992418
7011.0,7011.0,3.4670226E-4
7012.0,7012.0,0.63549554
7013.0,7013.0,0.0030379335
7014.0,7014.0,0.597407
7015.0,7015.0,2.8350804E-4
7016.0,7016.0,0.013821699
7017.0,7017.0,0.0056166323
7018.0,7018.0,0.17777361
7019.0,7019.0,0.15399912
7020.0,7020.0,0.006335739
7021.0,7021.0,0.008475551
7022.0,7022.0,0.0063159126
7023.0,7023.0,0.85199946
7024.0,7024.0,0.14447226
7025.0,7025.0,5.4994534E-4
7026.0,7026.0,0.016843887
7027.0,7027.0,0.21107973
7028.0,7028.0,3.227489E-4
7029.0,7029.0,0.013200126
7030.0,7030.0,7.024912E-5
7031.0,7031.0,0.33700186
7032.0,7032.0,0.090221055
7033.0,7033.0,0.19932707
7034.0,7034.0,0.84393936
7035.0,7035.0,7.3925423E-4
7036.0,7036.0,0.18121435
7037.0,7037.0,0.42098725
7038.0,7038.0,0.018934248
7039.0,7039.0,0.16554177
7040.0,7040.0,7.6842865E-5
7041.0,7041.0,0.3243798
7042.0,7042.0,0.003557476
7043.0,7043.0,0.1436341
7044.0,7044.0,0.10632607
7045.0,7045.0,0.19697338
7046.0,7046.0,0.22345328
7047.0,7047.0,0.45598325
7048.0,7048.0,0.006659871
7049.0,7049.0,0.12529582
7050.0,7050.0,0.22488809
7051.0,7051.0,0.1009174
7052.0,7052.0,0.0035988628
7053.0,7053.0,0.08718168
7054.0,7054.0,0.2417874
7055.0,7055.0,0.18586957
7056.0,7056.0,0.009102358
7057.0,7057.0,0.35626936
7058.0,7058.0,0.015435394
7059.0,7059.0,7.176116E-4
7060.0,7060.0,0.6603636
7061.0,7061.0,9.32544E-4
7062.0,7062.0,0.4686731
7063.0,7063.0,0.0159281
7064.0,7064.0,0.004324376
7065.0,7065.0,0.005474742
7066.0,7066.0,0.2174823
7067.0,7067.0,0.16113055
7068.0,7068.0,0.004025938
7069.0,7069.0,0.6632598
7070.0,7070.0,0.20949832
7071.0,7071.0,0.20819564
7072.0,7072.0,0.008832895
7073.0,7073.0,0.25778115
7074.0,7074.0,2.1213564E-4
7075.0,7075.0,0.08193633
7076.0,7076.0,0.17146681
7077.0,7077.0,0.0033020473
7078.0,7078.0,6.797138E-4
7079.0,7079.0,3.5871915E-4
7080.0,7080.0,0.0075539476
7081.0,7081.0,0.015568522
7082.0,7082.0,0.002238089
7083.0,7083.0,0.023920411
7084.0,7084.0,0.6422896
7085.0,7085.0,0.66491264
7086.0,7086.0,0.056280233
7087.0,7087.0,0.01419729
7088.0,7088.0,0.005916346
7089.0,7089.0,0.14342634
7090.0,7090.0,4.6662713E-4
7091.0,7091.0,5.5592933E-5
7092.0,7092.0,0.003911072
7093.0,7093.0,7.740444E-4
7094.0,7094.0,5.2623183E-4
7095.0,7095.0,0.00885085
7096.0,7096.0,0.0074391905
7097.0,7097.0,0.0030768
7098.0,7098.0,0.1774199
7099.0,7099.0,0.0053072763
7100.0,7100.0,0.0019503171
7101.0,7101.0,3.6449337E-4
7102.0,7102.0,0.06062306
7103.0,7103.0,0.38560313
7104.0,7104.0,0.7897204
7105.0,7105.0,0.001261425
7106.0,7106.0,0.10388071
7107.0,7107.0,9.2305033E-4
7108.0,7108.0,6.974806E-4
7109.0,7109.0,0.6541928
7110.0,7110.0,0.0026826414
7111.0,7111.0,0.0052235993
7112.0,7112.0,0.0010823914
7113.0,7113.0,0.13453592
7114.0,7114.0,0.00559393
7115.0,7115.0,0.33144942
7116.0,7116.0,0.0015797705
7117.0,7117.0,0.002705255
7118.0,7118.0,0.027511109
7119.0,7119.0,0.017796734
7120.0,7120.0,0.0038319235
7121.0,7121.0,0.82203496
7122.0,7122.0,0.1347428
7123.0,7123.0,0.5647545
7124.0,7124.0,0.70755434
7125.0,7125.0,0.7943503
7126.0,7126.0,0.1750905
7127.0,7127.0,0.07014089
7128.0,7128.0,0.4924502
7129.0,7129.0,0.03442376
7130.0,7130.0,0.26753858
7131.0,7131.0,0.0016694441
7132.0,7132.0,0.18249986
7133.0,7133.0,0.0024642737
7134.0,7134.0,0.21596888
7135.0,7135.0,0.30167902
7136.0,7136.0,0.024864206
7137.0,7137.0,0.10545453
7138.0,7138.0,0.0011593951
7139.0,7139.0,0.0017562559
7140.0,7140.0,0.13749392
7141.0,7141.0,0.4956744
7142.0,7142.0,0.4291931
7143.0,7143.0,0.040584676
7144.0,7144.0,0.008351009
7145.0,7145.0,0.025431577
7146.0,7146.0,7.011858E-4
7147.0,7147.0,0.16173449
7148.0,7148.0,0.17937258
7149.0,7149.0,5.154673E-4
7150.0,7150.0,0.041325912
7151.0,7151.0,0.20008792
7152.0,7152.0,9.359529E-5
7153.0,7153.0,0.04485996
7154.0,7154.0,0.3278223
7155.0,7155.0,8.317343E-4
7156.0,7156.0,0.011771957
7157.0,7157.0,0.24588132
7158.0,7158.0,0.08672627
7159.0,7159.0,5.7559396E-4
7160.0,7160.0,1.7298752E-4
7161.0,7161.0,1.6665616E-4
7162.0,7162.0,5.542224E-4
7163.0,7163.0,6.2194164E-4
7164.0,7164.0,0.0104652755
7165.0,7165.0,4.145401E-4
7166.0,7166.0,0.01039252
7167.0,7167.0,5.137507E-4
7168.0,7168.0,0.062943086
7169.0,7169.0,0.022149477
7170.0,7170.0,0.0070288307
7171.0,7171.0,0.0010016612
7172.0,7172.0,0.17280306
7173.0,7173.0,0.7830841
7174.0,7174.0,0.0023954331
7175.0,7175.0,4.0795625E-4
7176.0,7176.0,0.19822407
7177.0,7177.0,7.336391E-4
7178.0,7178.0,0.12730244
7179.0,7179.0,0.0030644708
7180.0,7180.0,0.0055023795
7181.0,7181.0,0.0386266
7182.0,7182.0,0.113834016
7183.0,7183.0,0.20680845
7184.0,7184.0,0.0041943523
7185.0,7185.0,0.0025366803
7186.0,7186.0,0.15237418
7187.0,7187.0,0.008026579
7188.0,7188.0,0.1050165
7189.0,7189.0,0.09467794
7190.0,7190.0,0.16384025
7191.0,7191.0,0.07022498
7192.0,7192.0,0.023473844
7193.0,7193.0,0.0013342686
7194.0,7194.0,7.0983154E-4
7195.0,7195.0,0.08386213
7196.0,7196.0,0.100336015
7197.0,7197.0,0.09561414
7198.0,7198.0,0.12574199
7199.0,7199.0,0.046229508
7200.0,7200.0,0.49744368
7201.0,7201.0,0.0036183326
7202.0,7202.0,0.25346658
7203.0,7203.0,0.0021532667
7204.0,7204.0,0.35057306
7205.0,7205.0,0.051266797
7206.0,7206.0,0.4592837
7207.0,7207.0,0.005327235
7208.0,7208.0,0.17958154
7209.0,7209.0,0.07923427
7210.0,7210.0,3.1519106E-5
7211.0,7211.0,0.0035773385
7212.0,7212.0,0.75448847
7213.0,7213.0,0.05723144
7214.0,7214.0,0.13922514
7215.0,7215.0,0.0026578268
7216.0,7216.0,0.021370906
7217.0,7217.0,0.006389245
7218.0,7218.0,2.2906279E-4
7219.0,7219.0,0.12479491
7220.0,7220.0,4.424076E-5
7221.0,7221.0,0.031588957
7222.0,7222.0,4.927591E-4
7223.0,7223.0,0.008741131
7224.0,7224.0,0.893274
7225.0,7225.0,0.0032751719
7226.0,7226.0,0.004192172
7227.0,7227.0,0.11985518
7228.0,7228.0,0.1689492
7229.0,7229.0,0.0032384286
7230.0,7230.0,0.022740824
7231.0,7231.0,3.1920597E-5
7232.0,7232.0,2.8284467E-4
7233.0,7233.0,5.621262E-4
7234.0,7234.0,0.089033514
7235.0,7235.0,0.004002279
7236.0,7236.0,0.0012300563
7237.0,7237.0,8.922093E-4
7238.0,7238.0,0.08131877
7239.0,7239.0,0.0066145505
7240.0,7240.0,0.20599084
7241.0,7241.0,0.0036175868
7242.0,7242.0,0.016095089
7243.0,7243.0,0.14213037
7244.0,7244.0,0.10961366
7245.0,7245.0,6.5855525E-4
7246.0,7246.0,0.08315889
7247.0,7247.0,0.026664944
7248.0,7248.0,0.006579514
7249.0,7249.0,0.030552275
7250.0,7250.0,2.5863148E-4
7251.0,7251.0,4.95275E-4
7252.0,7252.0,6.836217E-4
7253.0,7253.0,0.38942707
7254.0,7254.0,0.027447727
7255.0,7255.0,4.61794E-4
7256.0,7256.0,0.13111362
7257.0,7257.0,2.1200163E-4
7258.0,7258.0,0.0020022956
7259.0,7259.0,0.22240137
7260.0,7260.0,0.068759106
7261.0,7261.0,0.1063424
7262.0,7262.0,0.0026905376
7263.0,7263.0,0.003408761
7264.0,7264.0,0.051398907
7265.0,7265.0,0.0625148
7266.0,7266.0,0.0011221503
7267.0,7267.0,0.11773174
7268.0,7268.0,0.016939193
7269.0,7269.0,0.14329468
7270.0,7270.0,0.10214037
7271.0,7271.0,0.017907659
7272.0,7272.0,0.81883776
7273.0,7273.0,0.08773003
7274.0,7274.0,0.0013615304
7275.0,7275.0,0.0011856296
7276.0,7276.0,0.21614102
7277.0,7277.0,0.0065610837
7278.0,7278.0,1.7404678E-5
7279.0,7279.0,0.03204605
7280.0,7280.0,0.7439577
7281.0,7281.0,7.8178455E-6
7282.0,7282.0,3.5399324E-4
7283.0,7283.0,0.0016200971
7284.0,7284.0,0.01073281
7285.0,7285.0,0.0026023653
7286.0,7286.0,0.027141383
7287.0,7287.0,0.4391761
7288.0,7288.0,0.0010326963
7289.0,7289.0,0.19764888
7290.0,7290.0,0.0016251471
7291.0,7291.0,0.70973915
7292.0,7292.0,0.088385046
7293.0,7293.0,0.55700105
7294.0,7294.0,0.042637173
7295.0,7295.0,0.07897641
7296.0,7296.0,0.021483758
7297.0,7297.0,0.13010171
7298.0,7298.0,0.006228636
7299.0,7299.0,0.007177254
7300.0,7300.0,0.27170053
7301.0,7301.0,0.0010416914
7302.0,7302.0,0.05952244
7303.0,7303.0,0.0013188801
7304.0,7304.0,0.07646857
7305.0,7305.0,0.0021762887
7306.0,7306.0,3.9102626E-4
7307.0,7307.0,0.00565068
7308.0,7308.0,4.1522897E-5
7309.0,7309.0,0.4130916
7310.0,7310.0,0.0017580696
7311.0,7311.0,8.4142684E-4
7312.0,7312.0,1.9164794E-4
7313.0,7313.0,0.77655494
7314.0,7314.0,0.02077085
7315.0,7315.0,0.3070885
7316.0,7316.0,8.391054E-4
7317.0,7317.0,2.0665656E-4
7318.0,7318.0,8.797817E-4
7319.0,7319.0,4.3886484E-4
7320.0,7320.0,0.61152154
7321.0,7321.0,0.0022586847
7322.0,7322.0,0.033259958
7323.0,7323.0,0.24672042
7324.0,7324.0,0.5070746
7325.0,7325.0,0.01906295
7326.0,7326.0,0.015292672
7327.0,7327.0,0.5560394
7328.0,7328.0,0.0010157761
7329.0,7329.0,0.0049124556
7330.0,7330.0,0.0053050052
7331.0,7331.0,6.377942E-4
7332.0,7332.0,0.028867597
7333.0,7333.0,0.0023048543
7334.0,7334.0,0.0049454942
