Especie,X,Y
HM,-7.134124,37.525355
HM,-4.181225,36.993451
HM,-6.781429,37.969827
HM,-6.912933,37.341411
HM,-5.288275,36.436507
HM,-4.624855,36.717801
HM,-7.364294,37.348515
HM,-4.511156,36.629160
HM,-7.028112,37.253264
HM,-5.607673,35.979320
HM,-5.948789,36.241775
HM,-6.232927,37.417562
HM,-6.802741,37.249294
HM,-6.033372,37.412626
HM,-7.136364,37.435268
HM,-6.236235,37.327530
HM,-5.610645,36.069384
HM,-6.917898,37.161252
HM,-4.296643,37.172517
HM,-7.245127,37.617181
HM,-6.794838,37.519505
HM,-5.396982,36.344244
HM,-6.040331,37.052375
HM,-6.133735,37.054761
HM,-4.181225,36.993451
HM,-4.295106,37.082399
HM,-4.400977,36.720647
HM,-5.394226,36.254169
HM,-6.917898,37.161252
HM,-5.391482,36.164093
HM,-5.280390,36.166261
HM,-4.296643,37.172517
HM,-4.512920,36.719277
HM,-6.695550,37.067014
HM,-5.721572,36.066915
HM,-5.502562,36.161821
HM,-5.285635,36.346426
HM,-4.296643,37.172517
HM,-5.283007,36.256345
HM,-5.283007,36.256345
HM,-4.296643,37.172517
HM,-5.283007,36.256345
HM,-7.364294,37.348515
HM,-6.265351,36.517169
HM,-5.394226,36.254169
HM,-5.613629,36.159447
HM,-5.280390,36.166261
HM,-5.283007,36.256345
HM,-5.610645,36.069384
HM,-6.583160,37.064776
HM,-5.786500,37.867700
HM,-5.285635,36.346426
HM,-5.625702,36.519681
HM,-7.138594,37.345178
HM,-5.285635,36.346426
HM,-4.512920,36.719277
HM,-5.285635,36.346426
HM,-3.858528,38.258057
HM,-6.586013,36.974714
HM,-6.160371,36.334476
HM,-3.515651,38.260065
HM,-3.630727,38.349625
HM,-3.629947,38.259507
HM,-6.784135,37.879766
HM,-3.628398,38.079268
HM,-3.629171,38.169388
HM,-4.085750,38.166054
HM,-4.084417,38.075944
HM,-4.198408,38.074837
HM,-3.287407,38.350969
HM,-4.179834,36.903326
HM,-7.136364,37.435268
HM,-3.401849,38.350633
HM,-6.323200,38.050391
HM,-7.028112,37.253264
HM,-3.742409,38.078603
HM,-4.296643,37.172517
HM,-4.296643,37.172517
HM,-3.516290,38.350185
HM,-4.296643,37.172517
HM,-4.296643,37.172517
HM,-4.181225,36.993451
HM,-4.296643,37.172517
HM,-4.296643,37.172517
HM,-6.915421,37.251332
HM,-6.784135,37.879766
HM,-7.366245,37.258414
HM,-4.296643,37.172517
HM,-4.296643,37.172517
HM,-5.172735,40.133104
HM,-4.823209,40.229224
HM,-5.290022,40.130843
HM,-5.172735,40.133104
HM,-5.172735,40.133104
HM,-4.823209,40.229224
HM,-4.590329,40.322746
HM,1.501228,41.495057
HM,1.626688,41.226407
HM,1.624799,41.316458
HM,1.620995,41.496556
HM,1.744244,41.317823
HM,1.497057,41.675140
HM,1.617157,41.676648
HM,1.865259,41.229005
HM,1.863698,41.319065
HM,1.862130,41.409123
HM,1.505362,41.314969
HM,1.626688,41.226407
HM,1.624799,41.316458
HM,1.497057,41.675140
HM,1.617157,41.676648
HM,1.739023,41.587981
HM,4.228246,39.966862
HM,3.877014,39.970052
HM,4.343547,39.875489
HM,4.112638,40.058123
HM,4.111176,39.968043
HM,4.109720,39.877962
HM,3.995407,40.059190
HM,3.994099,39.969107
HM,3.878173,40.060161
HM,4.226637,39.876784
HM,2.456543,41.863821
HM,2.215583,41.862428
HM,3.179483,41.864967
HM,2.455779,41.953884
HM,1.607407,42.126853
HM,2.102626,41.321176
HM,-5.730422,39.400636
HM,-6.727658,39.680695
HM,-5.969094,40.115414
HM,-5.842770,39.307858
HM,-5.969094,40.115414
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.470711,40.234241
HM,-4.468766,40.144177
HM,-4.470711,40.234241
HM,-6.917898,37.161252
HM,-6.895200,37.971919
HM,-6.915421,37.251332
HM,-3.395559,37.178952
HM,1.863698,41.319065
HM,1.984556,41.230119
HM,1.983159,41.320182
HM,1.865259,41.229005
HM,-5.104898,37.881868
HM,-4.882197,38.065874
HM,-4.870781,37.615464
HM,-4.540340,38.070852
HM,-4.777008,38.427967
HM,-4.768254,38.067644
HM,-4.766090,37.977559
HM,-4.893870,38.516245
HM,-4.544137,38.251038
HM,-4.886835,38.246027
HM,-4.426371,38.072291
HM,-5.008508,38.514335
HM,-5.006010,38.424269
HM,-5.346516,38.327839
HM,-5.223961,38.059902
HM,-5.234967,38.420125
HM,-5.123134,38.512312
HM,-4.993687,37.973920
HM,-4.891514,38.426174
HM,-4.536578,37.890661
HM,-4.414309,37.441564
HM,-4.422886,37.892091
HM,-4.299737,37.352749
HM,-4.301294,37.442863
HM,-4.302859,37.532975
HM,-4.304430,37.623086
HM,-4.996129,38.063993
HM,-4.412616,37.351455
HM,-4.648254,37.799029
HM,-4.642286,37.528742
HM,-4.640315,37.438643
HM,-4.763935,37.887473
HM,-4.761790,37.797386
HM,-4.877600,37.885714
HM,-4.875317,37.795633
HM,-4.988834,37.793770
HM,-4.188273,37.444053
HM,-17.986250,28.763371
HM,-16.786506,28.333836
HM,-16.684533,28.335136
HM,-16.583893,28.426592
HM,-15.561052,28.073575
HM,-15.459282,28.073952
HM,1.865259,41.229005
HM,1.863698,41.319065
HM,2.697941,41.774641
HM,1.863698,41.319065
HM,2.697941,41.774641
HM,1.865259,41.229005
HM,1.865259,41.229005
HM,1.865259,41.229005
HM,1.865259,41.229005
HM,2.697517,41.864709
HM,2.697941,41.774641
HM,1.865259,41.229005
HM,1.865259,41.229005
HM,2.697941,41.774641
HM,2.697941,41.774641
HM,1.863698,41.319065
HM,2.697517,41.864709
HM,2.697517,41.864709
HM,2.697941,41.774641
HM,1.863698,41.319065
HM,2.697517,41.864709
HM,2.697517,41.864709
HM,2.697941,41.774641
HM,2.697941,41.774641
HM,2.697941,41.774641
HM,2.577029,41.864328
HM,2.577029,41.864328
HM,2.577029,41.864328
HM,4.112638,40.058123
HM,4.109720,39.877962
HM,3.877014,39.970052
HM,3.994099,39.969107
HM,-6.915421,37.251332
HM,-6.800118,37.339366
HM,-6.687316,37.337214
HM,-7.477158,37.350023
HM,-6.802741,37.249294
HM,-6.690073,37.247149
HM,-6.915421,37.251332
HM,-6.802741,37.249294
HM,-6.690073,37.247149
HM,-6.915421,37.251332
HM,-6.802741,37.249294
HM,-6.805352,37.159221
HM,-6.915421,37.251332
HM,-6.915421,37.251332
HM,-6.912933,37.341411
HM,-7.023393,37.433432
HM,-7.140813,37.255088
HM,-6.915421,37.251332
HM,-6.912933,37.341411
HM,-6.229605,37.507593
HM,-4.293576,36.992280
HM,-4.068867,36.994516
HM,-4.296643,37.172517
HM,-6.917898,37.161252
HM,-6.800118,37.339366
HM,-6.684547,37.427277
HM,-6.915421,37.251332
HM,-5.807132,38.407809
HM,-6.917898,37.161252
HM,-7.364294,37.348515
HM,-7.475398,37.440125
HM,-6.912933,37.341411
HM,-6.800118,37.339366
HM,-6.797484,37.429436
HM,-6.797484,37.429436
HM,-6.681765,37.517339
HM,-6.794838,37.519505
HM,-5.391482,36.164093
HM,-6.678971,37.607399
HM,-6.912933,37.341411
HM,-6.915421,37.251332
HM,-6.917898,37.161252
HM,-4.296643,37.172517
HM,-4.763935,37.887473
HM,-4.877600,37.885714
HM,-4.879893,37.975795
HM,-4.296643,37.172517
HM,-6.915421,37.251332
HM,-7.364294,37.348515
HM,3.059410,42.315413
HM,3.180757,42.315286
HM,3.180757,42.315286
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059325,42.225352
HM,3.059410,42.315413
HM,3.059325,42.225352
HM,3.059325,42.225352
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059325,42.225352
HM,3.059325,42.225352
HM,3.059410,42.315413
HM,3.059410,42.315413
HM,3.059325,42.225352
HM,3.059325,42.225352
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,3.059410,42.315413
HM,1.977507,41.680420
HM,3.059410,42.315413
HM,3.059325,42.225352
HM,2.102626,41.321176
HM,2.097638,41.681426
HM,2.102626,41.321176
HM,1.978930,41.590362
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,2.102626,41.321176
HM,-6.424378,38.413063
HM,-5.957205,36.692146
HM,-5.519981,36.702211
HM,-5.405324,36.614459
HM,-5.405324,36.614459
HM,-6.262173,36.607215
HM,-6.157093,36.424518
HM,-6.147171,36.694632
HM,-5.413778,36.884660
HM,-5.914300,38.224999
HM,-6.323200,38.050391
HM,-5.746853,36.787306
HM,-6.262173,36.607215
HM,-6.019080,38.133067
HM,-5.408130,36.704527
HM,-6.556907,37.875267
HM,-6.047163,36.692103
HM,-5.399751,36.434317
HM,-5.948789,36.241775
HM,-5.727808,36.247022
HM,-5.616627,36.249508
HM,-5.616627,36.249508
HM,-5.616627,36.249508
HM,-6.147171,36.694632
HM,-5.283007,36.256345
HM,-6.147171,36.694632
HM,-5.746853,36.787306
HM,-5.408130,36.704527
HM,-5.416621,36.974724
HM,-6.147171,36.694632
HM,-6.147171,36.694632
HM,-5.408130,36.704527
HM,-5.616627,36.249508
HM,-5.955508,36.602074
HM,-5.399751,36.434317
HM,-5.399751,36.434317
HM,-5.399751,36.434317
HM,-5.399751,36.434317
HM,-5.399751,36.434317
HM,-5.410948,36.794594
HM,-5.628754,36.609736
HM,-5.625702,36.519681
HM,-5.955508,36.602074
HM,-5.852129,36.604596
HM,-5.852129,36.604596
HM,-5.852129,36.604596
HM,-6.050537,36.511959
HM,-5.628754,36.609736
HM,-5.625702,36.519681
HM,-6.262173,36.607215
HM,-5.413778,36.884660
HM,-5.413778,36.884660
HM,-5.413778,36.884660
HM,-5.283007,36.256345
HM,-5.410948,36.794594
HM,-5.394226,36.254169
HM,-5.399751,36.434317
HM,-5.514123,36.522087
HM,-6.153800,36.514557
HM,-5.625702,36.519681
HM,-5.625702,36.519681
HM,-5.625702,36.519681
HM,-5.625702,36.519681
HM,-6.050537,36.511959
HM,-6.262173,36.607215
HM,-6.020895,38.043017
HM,-6.160371,36.334476
HM,-5.394226,36.254169
HM,-5.285635,36.346426
HM,-5.396982,36.344244
HM,-5.285635,36.346426
HM,-5.396982,36.344244
HM,-5.285635,36.346426
HM,-5.285635,36.346426
HM,-6.160371,36.334476
HM,-5.396982,36.344244
HM,-5.619639,36.339567
HM,-6.157093,36.424518
HM,-5.285635,36.346426
HM,-5.734100,36.427123
HM,-5.721572,36.066915
HM,-6.157093,36.424518
HM,-6.160371,36.334476
HM,-5.065290,36.440575
HM,-3.842151,36.816057
HM,-4.624855,36.717801
HM,-4.736781,36.716220
HM,-5.686070,38.230448
HM,-4.511156,36.629160
HM,-6.915421,37.251332
HM,-5.285635,36.346426
HM,-4.732741,36.536005
HM,-5.734100,36.427123
HM,-5.065290,36.440575
HM,-4.730734,36.445896
HM,-5.686070,38.230448
HM,-4.624855,36.717801
HM,-5.285635,36.346426
HM,-5.508317,36.341957
HM,-4.844398,36.534330
HM,-5.835723,36.154390
HM,-5.835723,36.154390
HM,-5.616627,36.249508
HM,-5.724683,36.156970
HM,-5.502562,36.161821
HM,-5.502562,36.161821
HM,-5.502562,36.161821
HM,-6.157093,36.424518
HM,-5.832486,36.064344
HM,-5.280390,36.166261
HM,-5.948789,36.241775
HM,-5.740448,36.607218
HM,-5.394226,36.254169
HM,-6.017256,38.223116
HM,-5.394226,36.254169
HM,-5.394226,36.254169
HM,-5.502562,36.161821
HM,-5.396982,36.344244
HM,-5.391482,36.164093
HM,-5.396982,36.344244
HM,-5.734100,36.427123
HM,-5.508317,36.341957
HM,-5.622664,36.429625
HM,-5.511214,36.432023
HM,-5.391482,36.164093
HM,-5.396982,36.344244
HM,-5.280390,36.166261
HM,-5.396982,36.344244
HM,-5.734100,36.427123
HM,-5.724683,36.156970
HM,-5.619639,36.339567
HM,-5.391482,36.164093
HM,-5.391482,36.164093
HM,-6.052211,36.421885
HM,-5.511214,36.432023
HM,-5.466941,38.505570
HM,-4.896236,38.606315
HM,-5.243352,38.690276
HM,-5.721572,36.066915
HM,-5.721572,36.066915
HM,-5.721572,36.066915
HM,-5.721572,36.066915
HM,-5.232197,38.330071
HM,-5.499704,36.071751
HM,-4.202849,38.345152
HM,-5.243352,38.690276
HM,-5.581517,38.503099
HM,-5.128450,38.692425
HM,-5.128450,38.692425
HM,-5.125786,38.602369
HM,-4.414309,37.441564
HM,-5.610645,36.069384
HM,-5.003523,38.334203
HM,-5.402531,36.524389
HM,-5.332151,37.877583
HM,-5.463874,38.415533
HM,-5.466941,38.505570
HM,-4.893870,38.516245
HM,-5.578308,38.413070
HM,-4.318892,38.434020
HM,-4.312393,38.073619
HM,-5.463874,38.415533
HM,-5.454756,38.145412
HM,-4.896236,38.606315
HM,-5.349427,38.417885
HM,-4.777008,38.427967
HM,-4.317256,38.343922
HM,-4.317256,38.343922
HM,-4.318892,38.434020
HM,-4.315628,38.253823
HM,-5.125786,38.602369
HM,-5.568767,38.142973
HM,-5.571933,38.233007
HM,-5.571933,38.233007
HM,-4.429886,38.252486
HM,-4.315628,38.253823
HM,-4.201362,38.255048
HM,-4.201362,38.255048
HM,-4.201362,38.255048
HM,-4.315628,38.253823
HM,-4.774805,38.337888
HM,-4.315628,38.253823
HM,-4.315628,38.253823
HM,-4.315628,38.253823
HM,-4.315628,38.253823
HM,-4.315628,38.253823
HM,-5.568767,38.142973
HM,-4.514691,36.809392
HM,-5.358240,38.688014
HM,-5.568767,38.142973
HM,-5.454756,38.145412
HM,-4.314007,38.163722
HM,-4.314007,38.163722
HM,-4.315628,38.253823
HM,-4.527316,37.440158
HM,-4.889169,38.336101
HM,-4.886835,38.246027
HM,-5.001048,38.244134
HM,-5.115249,38.242131
HM,-5.457782,38.235454
HM,-5.457782,38.235454
HM,-5.568767,38.142973
HM,-5.112644,38.152067
HM,-4.312393,38.073619
HM,-4.768254,38.067644
HM,-4.310786,37.983516
HM,-5.454756,38.145412
HM,-4.996129,38.063993
HM,-4.884511,38.155951
HM,-4.768254,38.067644
HM,-5.454756,38.145412
HM,-4.882197,38.065874
HM,-5.112644,38.152067
HM,-4.998583,38.154065
HM,-5.110051,38.062003
HM,-4.998583,38.154065
HM,-4.993687,37.973920
HM,-4.523669,37.259946
HM,-5.454756,38.145412
HM,-4.996129,38.063993
HM,-5.628754,36.609736
HM,-5.628754,36.609736
HM,-5.628754,36.609736
HM,-5.402531,36.524389
HM,-4.882197,38.065874
HM,-4.993687,37.973920
HM,-4.768254,38.067644
HM,-4.996129,38.063993
HM,-4.312393,38.073619
HM,-4.315628,38.253823
HM,-4.996129,38.063993
HM,-6.778712,38.059887
HM,-5.337859,38.057690
HM,-4.882197,38.065874
HM,-5.451744,38.055369
HM,-5.110051,38.062003
HM,-5.332151,37.877583
HM,-4.884511,38.155951
HM,-6.775982,38.149945
HM,-7.004093,38.154045
HM,-4.991255,37.883846
HM,-4.879893,37.975795
HM,-4.879893,37.975795
HM,-5.721572,36.066915
HM,-4.766090,37.977559
HM,-6.890032,38.152050
HM,-3.844135,36.996327
HM,-5.218531,37.879781
HM,-4.884511,38.155951
HM,-4.877600,37.885714
HM,-4.877600,37.885714
HM,-4.877600,37.885714
HM,-4.766090,37.977559
HM,-3.505222,36.727821
HM,-4.198408,38.074837
HM,-4.198408,38.074837
HM,-4.198408,38.074837
HM,-4.998583,38.154065
HM,-6.890032,38.152050
HM,-5.334998,37.967638
HM,-6.775982,38.149945
HM,-3.843141,36.906193
HM,-5.628754,36.609736
HM,-3.505222,36.727821
HM,-3.956504,36.995475
HM,-7.004093,38.154045
HM,-4.181225,36.993451
HM,-6.890032,38.152050
HM,-6.073886,38.585017
HM,-3.955377,36.905343
HM,-6.326501,37.960361
HM,-6.912933,37.341411
HM,-6.778712,38.059887
HM,-6.212769,37.957721
HM,-6.892622,38.061985
HM,-6.892622,38.061985
HM,-7.006543,38.063973
HM,-6.116600,37.504886
HM,-6.915421,37.251332
HM,-6.778712,38.059887
HM,-7.008983,37.973900
HM,-7.469811,37.710434
HM,-6.781429,37.969827
HM,-6.778712,38.059887
HM,-7.008983,37.973900
HM,-6.778712,38.059887
HM,-7.008983,37.973900
HM,-6.212769,37.957721
HM,-7.008983,37.973900
HM,-7.006543,38.063973
HM,-7.122776,37.975772
HM,-7.236579,37.977534
HM,-6.667671,37.967625
HM,-7.008983,37.973900
HM,-6.912933,37.341411
HM,-6.684547,37.427277
HM,-6.800118,37.339366
HM,-6.800118,37.339366
HM,-6.784135,37.879766
HM,-6.895200,37.971919
HM,-6.562832,37.695169
HM,-7.131875,37.615442
HM,-6.897767,37.881851
HM,-6.332977,37.780298
HM,-7.011411,37.883826
HM,-7.238731,37.887448
HM,-6.216166,37.867698
HM,-6.553925,37.965314
HM,-6.553925,37.965314
HM,-6.784135,37.879766
HM,-6.902868,37.701710
HM,-7.245127,37.617181
HM,-6.452592,37.602727
HM,-6.667671,37.967625
HM,-7.471660,37.620333
HM,-7.131875,37.615442
HM,-6.676165,37.697458
HM,-6.446420,37.782813
HM,-6.789510,37.699639
HM,-6.446420,37.782813
HM,-6.902868,37.701710
HM,-6.559876,37.785219
HM,-7.354409,37.799001
HM,-6.219548,37.777674
HM,-6.781429,37.969827
HM,-6.676165,37.697458
HM,-6.892622,38.061985
HM,-6.550929,38.055359
HM,-6.664814,38.057678
HM,-6.452592,37.602727
HM,-6.907922,37.521564
HM,-6.559876,37.785219
HM,-6.792180,37.609573
HM,-6.792180,37.609573
HM,-7.360431,37.528712
HM,-6.797484,37.429436
HM,-6.905401,37.611638
HM,-6.800118,37.339366
HM,-6.905401,37.611638
HM,-6.905401,37.611638
HM,-6.905401,37.611638
HM,-7.018632,37.613594
HM,-6.792180,37.609573
HM,-6.565775,37.605118
HM,-6.905401,37.611638
HM,-6.565775,37.605118
HM,-6.910433,37.431488
HM,-6.910433,37.431488
HM,-6.910433,37.431488
HM,-7.362335,37.438618
HM,-7.475398,37.440125
HM,-6.794838,37.519505
HM,-6.907922,37.521564
HM,-6.910433,37.431488
HM,-6.907922,37.521564
HM,-6.794838,37.519505
HM,-6.794838,37.519505
HM,-4.514691,36.809392
HM,-6.664814,38.057678
HM,-6.910433,37.431488
HM,-7.028112,37.253264
HM,-6.687316,37.337214
HM,-6.912933,37.341411
HM,-6.687316,37.337214
HM,-6.912933,37.341411
HM,-7.025758,37.343348
HM,-7.025758,37.343348
HM,-7.025758,37.343348
HM,-7.364294,37.348515
HM,-7.477158,37.350023
HM,-6.912933,37.341411
HM,-7.140813,37.255088
HM,-6.915421,37.251332
HM,-6.792180,37.609573
HM,-6.915421,37.251332
HM,-6.895200,37.971919
HM,-7.028112,37.253264
HM,-7.028112,37.253264
HM,-6.800118,37.339366
HM,-7.140813,37.255088
HM,-6.912933,37.341411
HM,-7.140813,37.255088
HM,-7.366245,37.258414
HM,-6.687316,37.337214
HM,-6.687316,37.337214
HM,-6.687316,37.337214
HM,-7.140813,37.255088
HM,-6.905401,37.611638
HM,-7.473501,37.530234
HM,-6.915421,37.251332
HM,-6.364640,36.879886
HM,-6.915421,37.251332
HM,-7.030456,37.163177
HM,-6.367730,36.789836
HM,-5.676196,37.960366
HM,-3.629947,38.259507
HM,-3.629947,38.259507
HM,-3.629947,38.259507
HM,-3.630727,38.349625
HM,-3.974016,38.347276
HM,-6.917898,37.161252
HM,-3.975226,38.437385
HM,-6.917898,37.161252
HM,-5.099792,37.701728
HM,-6.364640,36.879886
HM,-6.802741,37.249294
HM,-6.476740,36.882320
HM,-3.629171,38.169388
HM,-3.975226,38.437385
HM,-6.336207,37.690264
HM,-6.116600,37.504886
HM,-6.116600,37.504886
HM,-5.889529,37.594906
HM,-6.113127,37.594906
HM,-5.779744,37.687651
HM,-5.893021,37.684924
HM,-5.676196,37.960366
HM,-6.222915,37.687649
HM,-4.866286,37.435290
HM,-6.364640,36.879886
HM,-6.895200,37.971919
HM,-5.402531,36.524389
HM,-5.910714,38.134991
HM,-5.676196,37.960366
HM,-5.793316,38.047743
HM,-5.793316,38.047743
HM,-5.793316,38.047743
HM,-5.793316,38.047743
HM,-5.907143,38.044981
HM,-5.686070,38.230448
HM,-5.679473,38.050395
HM,-5.686070,38.230448
HM,-5.910714,38.134991
HM,-5.682764,38.140422
HM,-6.915421,37.251332
HM,-6.917898,37.161252
HM,-6.690073,37.247149
HM,-6.690073,37.247149
HM,-6.473768,36.972377
HM,-6.690073,37.247149
HM,-4.516471,36.899506
HM,-5.682764,38.140422
HM,-6.917898,37.161252
HM,-5.682764,38.140422
HM,-6.917898,37.161252
HM,-6.917898,37.161252
HM,-6.917898,37.161252
HM,-6.784135,37.879766
HM,-5.907143,38.044981
HM,-6.802741,37.249294
HM,-6.917898,37.161252
HM,-5.786500,37.867700
HM,-5.448744,37.965324
HM,-5.559353,37.872861
HM,-5.562477,37.962900
HM,-5.562477,37.962900
HM,-5.562477,37.962900
HM,-5.676196,37.960366
HM,-5.776389,37.597624
HM,-6.022698,37.952965
HM,-5.786500,37.867700
HM,-5.676196,37.960366
HM,-5.329316,37.787528
HM,-5.442786,37.785229
HM,-5.896528,37.774941
HM,-5.556243,37.782820
HM,-6.102615,37.864956
HM,-5.789900,37.957722
HM,-5.786500,37.867700
HM,-5.789900,37.957722
HM,-5.900051,37.864956
HM,-5.445759,37.875277
HM,-5.896528,37.774941
HM,-5.786500,37.867700
HM,-6.897767,37.881851
HM,-6.556907,37.875267
HM,-5.753315,36.967388
HM,-5.099792,37.701728
HM,-3.743322,38.168721
HM,-5.442786,37.785229
HM,-5.641097,36.969939
HM,-5.213149,37.699654
HM,-5.326494,37.697471
HM,-5.559353,37.872861
HM,-6.022698,37.952965
HM,-5.783114,37.777676
HM,-6.028071,37.682803
HM,-6.784135,37.879766
HM,-5.756567,37.057427
HM,-5.644218,37.059986
HM,-5.872302,37.144789
HM,-5.879147,37.324841
HM,-5.886053,37.504886
HM,-6.035124,37.322565
HM,-5.773048,37.507595
HM,-6.035124,37.322565
HM,-5.903589,37.954969
HM,-6.035124,37.322565
HM,-6.784135,37.879766
HM,-5.903589,37.954969
HM,-5.789900,37.957722
HM,-5.903589,37.954969
HM,-5.448744,37.965324
HM,-5.903589,37.954969
HM,-5.329316,37.787528
HM,-4.864053,37.345201
HM,-6.123500,37.324841
HM,-6.123500,37.324841
HM,-6.035124,37.322565
HM,0.427396,41.385981
HM,0.423839,41.475966
HM,0.914061,41.125629
HM,0.333510,40.753373
HM,1.149654,41.219728
HM,0.563620,40.938608
HM,1.154714,41.039662
HM,0.691693,40.671023
HM,0.573480,40.668598
HM,0.688581,40.761036
HM,0.809920,40.673327
HM,0.791996,41.213423
HM,0.905447,41.395681
HM,0.207636,40.930531
HM,1.128973,41.939926
HM,1.035801,41.037697
HM,0.570209,40.758603
HM,0.806967,40.763347
HM,2.459569,41.503586
HM,1.271322,41.131543
HM,1.268897,41.221583
HM,1.266516,41.311619
HM,1.624799,41.316458
HM,1.620995,41.496556
HM,1.742512,41.407877
HM,1.152186,41.129696
HM,0.779773,41.573455
HM,1.249547,41.941828
HM,1.016759,41.667854
HM,2.098893,41.591365
HM,1.252004,41.851803
HM,1.849326,42.129534
HM,1.376966,41.673507
HM,1.367834,42.033633
HM,1.499147,41.585100
HM,1.497057,41.675140
HM,1.740771,41.497930
HM,0.416675,41.655926
HM,1.254451,41.761776
HM,1.030422,41.217749
HM,1.730159,42.038215
HM,1.981755,41.410244
HM,1.855786,41.769340
HM,1.613284,41.856734
HM,1.611334,41.946775
HM,1.609375,42.036815
HM,1.739023,41.587981
HM,1.615225,41.766692
HM,1.490728,41.945253
HM,1.860555,41.499179
HM,1.488599,42.035288
HM,1.728362,42.128257
HM,1.983159,41.320182
HM,1.865259,41.229005
HM,1.863698,41.319065
HM,1.862130,41.409123
HM,1.607407,42.126853
HM,2.336991,41.773125
HM,1.494957,41.765179
HM,1.731948,41.948171
HM,1.978930,41.590362
HM,1.984556,41.230119
HM,2.101387,41.411240
HM,2.100143,41.501304
HM,2.221025,41.412113
HM,2.219946,41.502179
HM,2.339754,41.502929
HM,1.858973,41.589234
HM,1.617157,41.676648
HM,1.847692,42.219579
HM,2.102626,41.321176
HM,1.973201,41.950582
HM,1.971752,42.040634
HM,1.033118,41.127724
HM,1.970297,42.130684
HM,1.968835,42.220732
HM,1.854182,41.859391
HM,1.733729,41.858126
HM,1.850952,42.039488
HM,2.817752,41.955029
HM,3.059410,42.315413
HM,2.095110,41.861542
HM,2.093837,41.951598
HM,2.092559,42.041653
HM,2.091274,42.131706
HM,2.089984,42.221757
HM,2.218863,41.592243
HM,2.214480,41.952487
HM,2.213371,42.042544
HM,2.578211,41.684194
HM,2.334189,42.043309
HM,2.574027,42.314638
HM,2.212258,42.132600
HM,2.211139,42.222655
HM,2.338837,41.592996
HM,2.337916,41.683061
HM,2.336061,41.863188
HM,2.216681,41.772368
HM,2.217775,41.682306
HM,2.453464,42.224065
HM,2.454239,42.134006
HM,2.455011,42.043946
HM,2.455779,41.953884
HM,2.335127,41.953249
HM,2.457304,41.773757
HM,0.776683,41.663458
HM,2.577029,41.864328
HM,2.096377,41.771485
HM,2.458062,41.683690
HM,2.458813,41.593623
HM,2.578800,41.594157
HM,2.574633,42.224579
HM,2.577621,41.774262
HM,2.576434,41.954393
HM,2.575836,42.044456
HM,2.575236,42.134518
HM,2.333246,42.133367
HM,2.215583,41.862428
HM,2.332300,42.223424
HM,2.817236,42.135159
HM,2.697517,41.864709
HM,2.697092,41.954775
HM,2.696664,42.044839
HM,2.696235,42.134902
HM,1.134214,41.759886
HM,2.695804,42.224964
HM,2.937974,42.405472
HM,2.697941,41.774641
HM,2.698362,41.684572
HM,2.938499,41.865090
HM,2.816977,42.225221
HM,2.816716,42.315282
HM,2.816454,42.405342
HM,2.938671,41.684952
HM,2.938585,41.775022
HM,2.938238,42.135288
HM,2.695370,42.315024
HM,2.456543,41.863821
HM,2.818516,41.684825
HM,2.938063,42.315412
HM,3.302102,42.315031
HM,2.937885,42.495531
HM,2.816191,42.495400
HM,3.058991,41.865092
HM,2.817494,42.045095
HM,3.059157,42.045225
HM,3.058908,41.775023
HM,3.059325,42.225352
HM,2.938151,42.225351
HM,2.097638,41.681426
HM,3.179483,41.864967
HM,3.179735,41.955033
HM,3.179989,42.045099
HM,3.180500,42.225225
HM,3.180757,42.315286
HM,3.181015,42.405346
HM,3.059495,42.405474
HM,3.059074,41.955159
HM,3.059241,42.135289
HM,-6.577418,37.244919
HM,-6.695550,37.067014
HM,-6.690073,37.247149
HM,-6.690073,37.247149
HM,-6.690073,37.247149
HM,-6.571622,37.425010
HM,-6.800118,37.339366
HM,-6.692817,37.157082
HM,-6.116600,37.504886
HM,-5.666453,37.690269
HM,-6.917898,37.161252
HM,-5.779744,37.687651
HM,-7.021018,37.523514
HM,-7.356403,37.708907
HM,-6.470783,37.062432
HM,-6.586013,36.974714
HM,-7.354409,37.799001
HM,-6.667671,37.967625
HM,-6.907922,37.521564
HM,-7.364294,37.348515
HM,-6.915421,37.251332
HM,-7.362335,37.438618
HM,-6.800118,37.339366
HM,-5.644218,37.059986
HM,-6.800118,37.339366
HM,-7.366245,37.258414
HM,-7.475398,37.440125
HM,-5.641097,36.969939
HM,-6.571622,37.425010
HM,-5.394226,36.254169
HM,-4.199882,38.164943
HM,-4.766090,37.977559
HM,-5.099792,37.701728
HM,-4.296643,37.172517
HM,-6.326501,37.960361
HM,-7.138594,37.345178
HM,-7.138594,37.345178
HM,-7.138594,37.345178
HM,-5.285635,36.346426
HM,-4.314007,38.163722
